Entity,Code,Year,Gas production (TWh)
Eritrea,ERI,2000,0
Eritrea,ERI,2001,0
Eritrea,ERI,2002,0
Eritrea,ERI,2003,0
Eritrea,ERI,2004,0
Eritrea,ERI,2005,0
Eritrea,ERI,2006,0
Eritrea,ERI,2007,0
Eritrea,ERI,2008,0
Eritrea,ERI,2009,0
Eritrea,ERI,2010,0
Eritrea,ERI,2011,0
Eritrea,ERI,2012,0
Eritrea,ERI,2013,0
Eritrea,ERI,2014,0
Eritrea,ERI,2015,0
Eritrea,ERI,2016,0
Estonia,EST,1992,0
Estonia,EST,1993,0
Estonia,EST,1994,0
Estonia,EST,1995,0
Estonia,EST,1996,0
Estonia,EST,1997,0
Estonia,EST,1998,0
Estonia,EST,1999,0
Estonia,EST,2000,0
Estonia,EST,2001,0
Estonia,EST,2002,0
Estonia,EST,2003,0
Estonia,EST,2004,0
Estonia,EST,2005,0
Estonia,EST,2006,0
Estonia,EST,2007,0
Estonia,EST,2008,0
Estonia,EST,2009,0
Estonia,EST,2010,0
Estonia,EST,2011,0
Estonia,EST,2012,0
Estonia,EST,2013,0
Estonia,EST,2014,0
Estonia,EST,2015,0
Estonia,EST,2016,0
Ethiopia,ETH,1980,0
Ethiopia,ETH,1981,0
Ethiopia,ETH,1982,0
Ethiopia,ETH,1983,0
Ethiopia,ETH,1984,0
Ethiopia,ETH,1985,0
Ethiopia,ETH,1986,0
Ethiopia,ETH,1987,0
Ethiopia,ETH,1988,0
Ethiopia,ETH,1989,0
Ethiopia,ETH,1990,0
Ethiopia,ETH,1991,0
Ethiopia,ETH,1992,0
Ethiopia,ETH,1993,0
Ethiopia,ETH,1994,0
Ethiopia,ETH,1995,0
Ethiopia,ETH,1996,0
Ethiopia,ETH,1997,0
Ethiopia,ETH,1998,0
Ethiopia,ETH,1999,0
Ethiopia,ETH,2000,0
Ethiopia,ETH,2001,0
Ethiopia,ETH,2002,0
Ethiopia,ETH,2003,0
Ethiopia,ETH,2004,0
Ethiopia,ETH,2005,0
Ethiopia,ETH,2006,0
Ethiopia,ETH,2007,0
Ethiopia,ETH,2008,0
Ethiopia,ETH,2009,0
Ethiopia,ETH,2010,0
Ethiopia,ETH,2011,0
Ethiopia,ETH,2012,0
Ethiopia,ETH,2013,0
Ethiopia,ETH,2014,0
Ethiopia,ETH,2015,0
Ethiopia,ETH,2016,0
Eurasia,,1900,0
Eurasia,,1901,0
Eurasia,,1902,0
Eurasia,,1903,0
Eurasia,,1904,0
Eurasia,,1905,0
Eurasia,,1906,0
Eurasia,,1907,0
Eurasia,,1908,0
Eurasia,,1909,0
Eurasia,,1910,0
Eurasia,,1911,0
Eurasia,,1912,0
Eurasia,,1913,0
Eurasia,,1914,0
Eurasia,,1915,0
Eurasia,,1916,0
Eurasia,,1917,0
Eurasia,,1918,0
Eurasia,,1919,0
Eurasia,,1920,0
Eurasia,,1921,0
Eurasia,,1922,0.217
Eurasia,,1923,0.717
Eurasia,,1924,1.217
Eurasia,,1925,1.716
Eurasia,,1926,2.216
Eurasia,,1927,2.716
Eurasia,,1928,3.215
Eurasia,,1929,5.321
Eurasia,,1930,7.427
Eurasia,,1931,9.533
Eurasia,,1932,11.638
Eurasia,,1933,13.744
Eurasia,,1934,15.85
Eurasia,,1935,17.956
Eurasia,,1936,20.061
Eurasia,,1937,22.167
Eurasia,,1938,24.012
Eurasia,,1939,25.857
Eurasia,,1940,27.702
Eurasia,,1941,29.547
Eurasia,,1942,31.392
Eurasia,,1943,33.237
Eurasia,,1944,35.082
Eurasia,,1945,36.927
Eurasia,,1946,38.772
Eurasia,,1947,47.456
Eurasia,,1948,52.419
Eurasia,,1949,54.177
Eurasia,,1950,59.563
Eurasia,,1951,64.64
Eurasia,,1952,66.005
Eurasia,,1953,71.009
Eurasia,,1954,77.667
Eurasia,,1955,92.648
Eurasia,,1956,124.762
Eurasia,,1957,192.131
Eurasia,,1958,290.373
Eurasia,,1959,365.859
Eurasia,,1960,468.391
Eurasia,,1961,609.809
Eurasia,,1962,760.181
Eurasia,,1963,928.78
Eurasia,,1964,1122.472
Eurasia,,1965,1319.949
Eurasia,,1966,1478.095
Eurasia,,1967,1627.836
Eurasia,,1968,1748.348
Eurasia,,1969,1872.624
Eurasia,,1970,2046.569
Eurasia,,1971,2196
Eurasia,,1972,2288.927
Eurasia,,1973,2443.393
Eurasia,,1974,2688.884
Eurasia,,1975,2990.764
Eurasia,,1976,3318.358
Eurasia,,1977,4507.869
Eurasia,,1978,3848.143
Eurasia,,1979,4203.838
Eurasia,,1980,4688.841
Eurasia,,1981,4814.612
Eurasia,,1982,5180.91
Eurasia,,1983,5546.328
Eurasia,,1984,6279.578
Eurasia,,1985,6873.813
Eurasia,,1986,7281.674
Eurasia,,1987,7631.688
Eurasia,,1988,8183.645
Eurasia,,1989,8460.226
Eurasia,,1990,8662.168
Eurasia,,1991,8496.772
Eurasia,,1992,8158.948
Eurasia,,1993,7981.319
Eurasia,,1994,7541.387
Eurasia,,1995,7384.43
Eurasia,,1996,7106.194
Eurasia,,1997,6719.465
Eurasia,,1998,6828.292
Eurasia,,1999,6939.28
Eurasia,,2000,7177.63
Eurasia,,2001,7248.954
Eurasia,,2002,7413.244
Eurasia,,2003,7663.366
Eurasia,,2004,7945.722
Eurasia,,2005,8106.982
Eurasia,,2006,8276.821
Eurasia,,2007,8377.284
Eurasia,,2008,8461.534
Eurasia,,2009,7405.295
Eurasia,,2010,8115.432
Eurasia,,2011,8597.101
Eurasia,,2012,8506.38
Eurasia,,2013,8688.256
Eurasia,,2014,8539.202
Eurasia,,2015,8570.965
Eurasia,,2016,8553.408
Europe,,1900,0
Europe,,1901,0
Europe,,1902,0
Europe,,1903,0
Europe,,1904,0
Europe,,1905,0
Europe,,1906,0
Europe,,1907,0
Europe,,1908,0
Europe,,1909,0
Europe,,1910,0
Europe,,1911,0
Europe,,1912,0
Europe,,1913,0
Europe,,1914,0
Europe,,1915,0
Europe,,1916,0
Europe,,1917,0
Europe,,1918,0
Europe,,1919,0
Europe,,1920,0
Europe,,1921,0
Europe,,1922,6.613
Europe,,1923,7.503
Europe,,1924,8.393
Europe,,1925,9.284
Europe,,1926,10.174
Europe,,1927,11.065
Europe,,1928,11.955
Europe,,1929,13.833
Europe,,1930,15.711
Europe,,1931,17.588
Europe,,1932,19.466
Europe,,1933,21.344
Europe,,1934,23.222
Europe,,1935,25.099
Europe,,1936,26.977
Europe,,1937,28.855
Europe,,1938,27.718
Europe,,1939,26.581
Europe,,1940,25.445
Europe,,1941,24.308
Europe,,1942,23.171
Europe,,1943,22.034
Europe,,1944,20.898
Europe,,1945,19.761
Europe,,1946,24.447
Europe,,1947,24.695
Europe,,1948,43.455
Europe,,1949,71.143
Europe,,1950,64.133
Europe,,1951,80.998
Europe,,1952,97.753
Europe,,1953,116.244
Europe,,1954,129.736
Europe,,1955,145.395
Europe,,1956,164.928
Europe,,1957,180.088
Europe,,1958,200.695
Europe,,1959,249.929
Europe,,1960,258.978
Europe,,1961,289.186
Europe,,1962,328.726
Europe,,1963,361.048
Europe,,1964,403.467
Europe,,1965,455.15
Europe,,1966,519.626
Europe,,1967,621.655
Europe,,1968,798.402
Europe,,1969,1030.864
Europe,,1970,1049.309
Europe,,1971,1281.833
Europe,,1972,1543.827
Europe,,1973,1736.826
Europe,,1974,1929.147
Europe,,1975,2006.324
Europe,,1976,2134.545
Europe,,1977,2196.816
Europe,,1978,2246.972
Europe,,1979,2321.842
Europe,,1980,2285.546
Europe,,1981,2247.768
Europe,,1982,2122.385
Europe,,1983,2168.889
Europe,,1984,2201.581
Europe,,1985,2677.334
Europe,,1986,2583.555
Europe,,1987,2599.445
Europe,,1988,2455.136
Europe,,1989,2476.222
Europe,,1990,2431.962
Europe,,1991,2513.859
Europe,,1992,2478.821
Europe,,1993,2578.521
Europe,,1994,2580.114
Europe,,1995,2662.66
Europe,,1996,2999.394
Europe,,1997,2955.277
Europe,,1998,2944.976
Europe,,1999,3025.498
Europe,,2000,3099.25
Europe,,2001,3138.939
Europe,,2002,3227.379
Europe,,2003,3261.504
Europe,,2004,3374.097
Europe,,2005,3275.804
Europe,,2006,3203.717
Europe,,2007,3062.692
Europe,,2008,3204.377
Europe,,2009,3035.692
Europe,,2010,3101.244
Europe,,2011,2848.08
Europe,,2012,2875.114
Europe,,2013,2800.252
Europe,,2014,2660.808
Europe,,2015,2608.427
Europe,,2016,2599.34
Europe,,2017,2626.813
Europe,,2018,2514.219
Europe,,2019,2352.054
Europe,,2020,2185.694
European Union,,1970,929.841
European Union,,1971,1088.029
European Union,,1972,1266.745
European Union,,1973,1435.201
European Union,,1974,1567.413
European Union,,1975,1630.53
European Union,,1976,1734.677
European Union,,1977,1752.006
European Union,,1978,1703.95
European Union,,1979,1711.558
European Union,,1980,1649.607
European Union,,1981,1615.126
European Union,,1982,1492.911
European Union,,1983,1531.712
European Union,,1984,1551.048
European Union,,1985,1568.338
European Union,,1986,1480.405
European Union,,1987,1491.446
European Union,,1988,1392.886
European Union,,1989,1435.443
European Union,,1990,1426.022
European Union,,1991,1493.614
European Union,,1992,1473.315
European Union,,1993,1504.797
European Union,,1994,1454.49
European Union,,1995,1474.729
European Union,,1996,1576.499
European Union,,1997,1456.475
European Union,,1998,1391.138
European Union,,1999,1333.448
European Union,,2000,1298.462
European Union,,2001,1324.552
European Union,,2002,1306.966
European Union,,2003,1267.153
European Union,,2004,1375.583
European Union,,2005,1292.11
European Union,,2006,1275.015
European Union,,2007,1200.673
European Union,,2008,1268.503
European Union,,2009,1176.411
European Union,,2010,1255.65
European Union,,2011,1174.534
European Union,,2012,1139.417
European Union,,2013,1139.252
European Union,,2014,999.224
European Union,,2015,842.753
European Union,,2016,823.477
European Union,,2017,767.703
European Union,,2018,688.127
European Union,,2019,610.659
European Union,,2020,478.055
Finland,FIN,1980,0
Finland,FIN,1981,0
Finland,FIN,1982,0
Finland,FIN,1983,0
Finland,FIN,1984,0
Finland,FIN,1985,0
Finland,FIN,1986,0
Finland,FIN,1987,0
Finland,FIN,1988,0
Finland,FIN,1989,0
Finland,FIN,1990,0
Finland,FIN,1991,0
Finland,FIN,1992,0
Finland,FIN,1993,0
Finland,FIN,1994,0
Finland,FIN,1995,0
Finland,FIN,1996,0
Finland,FIN,1997,0
Finland,FIN,1998,0
Finland,FIN,1999,0
Finland,FIN,2000,0
Finland,FIN,2001,0
Finland,FIN,2002,0
Finland,FIN,2003,0
Finland,FIN,2004,0
Finland,FIN,2005,0
Finland,FIN,2006,0
Finland,FIN,2007,0
Finland,FIN,2008,0
Finland,FIN,2009,0
Finland,FIN,2010,0
Finland,FIN,2011,0
Finland,FIN,2012,0
Finland,FIN,2013,0
Finland,FIN,2014,0
Finland,FIN,2015,0
Finland,FIN,2016,0
France,FRA,1900,0
France,FRA,1901,0
France,FRA,1902,0
France,FRA,1903,0
France,FRA,1904,0
France,FRA,1905,0
France,FRA,1906,0
France,FRA,1907,0
France,FRA,1908,0
France,FRA,1909,0
France,FRA,1910,0
France,FRA,1911,0
France,FRA,1912,0
France,FRA,1913,0
France,FRA,1914,0
France,FRA,1915,0
France,FRA,1916,0
France,FRA,1917,0
France,FRA,1918,0
France,FRA,1919,0
France,FRA,1920,0
France,FRA,1921,0
France,FRA,1922,0
France,FRA,1923,0
France,FRA,1924,0
France,FRA,1925,0
France,FRA,1926,0
France,FRA,1927,0
France,FRA,1928,0
France,FRA,1929,0
France,FRA,1930,0
France,FRA,1931,0
France,FRA,1932,0
France,FRA,1933,0
France,FRA,1934,0
France,FRA,1935,0
France,FRA,1936,0
France,FRA,1937,0
France,FRA,1938,0
France,FRA,1939,0
France,FRA,1940,0
France,FRA,1941,0
France,FRA,1942,0
France,FRA,1943,0
France,FRA,1944,0
France,FRA,1945,0
France,FRA,1946,1.177
France,FRA,1947,3.103
France,FRA,1948,3.831
France,FRA,1949,5.222
France,FRA,1950,5.629
France,FRA,1951,6.421
France,FRA,1952,6.217
France,FRA,1953,5.607
France,FRA,1954,6.314
France,FRA,1955,6.784
France,FRA,1956,8.282
France,FRA,1957,11.942
France,FRA,1958,17.892
France,FRA,1959,41.734
France,FRA,1960,30.455
France,FRA,1961,42.911
France,FRA,1962,50.722
France,FRA,1963,52.017
France,FRA,1964,54.468
France,FRA,1965,54.018
France,FRA,1966,55.227
France,FRA,1967,59.529
France,FRA,1968,60.803
France,FRA,1969,69.62
France,FRA,1970,73.622
France,FRA,1971,76.501
France,FRA,1972,80.439
France,FRA,1973,80.749
France,FRA,1974,81.626
France,FRA,1975,78.545
France,FRA,1976,74.243
France,FRA,1977,81.305
France,FRA,1978,81.434
France,FRA,1979,83.135
France,FRA,1980,81.804
France,FRA,1981,77.117
France,FRA,1982,71.426
France,FRA,1983,72.235
France,FRA,1984,68.685
France,FRA,1985,58.127
France,FRA,1986,45.754
France,FRA,1987,42.451
France,FRA,1988,35.003
France,FRA,1989,33.676
France,FRA,1990,32.559
France,FRA,1991,36.817
France,FRA,1992,36.004
France,FRA,1993,37.302
France,FRA,1994,38.501
France,FRA,1995,36.123
France,FRA,1996,31.12
France,FRA,1997,27.512
France,FRA,1998,23.76
France,FRA,1999,21.583
France,FRA,2000,19.454
France,FRA,2001,20.003
France,FRA,2002,19.509
France,FRA,2003,16.845
France,FRA,2004,14.561
France,FRA,2005,11.758
France,FRA,2006,12.971
France,FRA,2007,11.546
France,FRA,2008,10.026
France,FRA,2009,9.535
France,FRA,2010,8.062
France,FRA,2011,6.663
France,FRA,2012,5.838
France,FRA,2013,3.742
France,FRA,2014,0.197
France,FRA,2015,0.247
France,FRA,2016,0.236
Gabon,GAB,1980,0.768
Gabon,GAB,1981,0.645
Gabon,GAB,1982,0.614
Gabon,GAB,1983,1.628
Gabon,GAB,1984,1.628
Gabon,GAB,1985,0.614
Gabon,GAB,1986,0.307
Gabon,GAB,1987,1.259
Gabon,GAB,1988,1.075
Gabon,GAB,1989,0.983
Gabon,GAB,1990,0.921
Gabon,GAB,1991,1.09
Gabon,GAB,1992,1.085
Gabon,GAB,1993,1.085
Gabon,GAB,1994,1.084
Gabon,GAB,1995,1.084
Gabon,GAB,1996,1.085
Gabon,GAB,1997,1.085
Gabon,GAB,1998,1.085
Gabon,GAB,1999,1.085
Gabon,GAB,2000,0.868
Gabon,GAB,2001,0.868
Gabon,GAB,2002,0.976
Gabon,GAB,2003,0.976
Gabon,GAB,2004,1.085
Gabon,GAB,2005,1.085
Gabon,GAB,2006,1.085
Gabon,GAB,2007,0.868
Gabon,GAB,2008,0.868
Gabon,GAB,2009,0.868
Gabon,GAB,2010,0.868
Gabon,GAB,2011,0.759
Gabon,GAB,2012,4.176
Gabon,GAB,2013,3.449
Gabon,GAB,2014,4.555
Gabon,GAB,2015,4.1
Gabon,GAB,2016,4.111
Georgia,GEO,1992,0.218
Georgia,GEO,1993,0
Georgia,GEO,1994,0
Georgia,GEO,1995,0
Georgia,GEO,1996,0
Georgia,GEO,1997,0.651
Georgia,GEO,1998,0.651
Georgia,GEO,1999,0.651
Georgia,GEO,2000,0.651
Georgia,GEO,2001,0.651
Georgia,GEO,2002,0.139
Georgia,GEO,2003,0.214
Georgia,GEO,2004,0.207
Georgia,GEO,2005,0.156
Georgia,GEO,2006,0.104
Georgia,GEO,2007,0.097
Georgia,GEO,2008,0.075
Georgia,GEO,2009,0.094
Georgia,GEO,2010,0.049
Georgia,GEO,2011,0.029
Georgia,GEO,2012,0.019
Georgia,GEO,2013,0.058
Georgia,GEO,2014,0.01
Georgia,GEO,2015,0.097
Georgia,GEO,2016,0.062
Germany,DEU,1900,0
Germany,DEU,1901,0
Germany,DEU,1902,0
Germany,DEU,1903,0
Germany,DEU,1904,0
Germany,DEU,1905,0
Germany,DEU,1906,0
Germany,DEU,1907,0
Germany,DEU,1908,0
Germany,DEU,1909,0
Germany,DEU,1910,0
Germany,DEU,1911,0
Germany,DEU,1912,0
Germany,DEU,1913,0
Germany,DEU,1914,0
Germany,DEU,1915,0
Germany,DEU,1916,0
Germany,DEU,1917,0
Germany,DEU,1918,0
Germany,DEU,1919,0
Germany,DEU,1920,0
Germany,DEU,1921,0
Germany,DEU,1922,0
Germany,DEU,1923,0
Germany,DEU,1924,0
Germany,DEU,1925,0
Germany,DEU,1926,0
Germany,DEU,1927,0
Germany,DEU,1928,0
Germany,DEU,1929,0
Germany,DEU,1930,0
Germany,DEU,1931,0
Germany,DEU,1932,0
Germany,DEU,1933,0
Germany,DEU,1934,0
Germany,DEU,1935,0
Germany,DEU,1936,0
Germany,DEU,1937,0
Germany,DEU,1938,0
Germany,DEU,1939,0
Germany,DEU,1940,0
Germany,DEU,1941,0
Germany,DEU,1942,0
Germany,DEU,1943,0
Germany,DEU,1944,0
Germany,DEU,1945,0
Germany,DEU,1946,2.347
Germany,DEU,1947,1.679
Germany,DEU,1948,1.442
Germany,DEU,1949,1.163
Germany,DEU,1950,1.464
Germany,DEU,1951,1.787
Germany,DEU,1952,2.067
Germany,DEU,1953,2.239
Germany,DEU,1954,3.229
Germany,DEU,1955,5.167
Germany,DEU,1956,7.901
Germany,DEU,1957,7.686
Germany,DEU,1958,7.792
Germany,DEU,1959,8.723
Germany,DEU,1960,10.063
Germany,DEU,1961,10.966
Germany,DEU,1962,14.113
Germany,DEU,1963,21.322
Germany,DEU,1964,33.103
Germany,DEU,1965,49.953
Germany,DEU,1966,62.467
Germany,DEU,1967,81.677
Germany,DEU,1968,126.884
Germany,DEU,1969,181.724
Germany,DEU,1970,120.13
Germany,DEU,1971,147.997
Germany,DEU,1972,177.186
Germany,DEU,1973,198.374
Germany,DEU,1974,206.037
Germany,DEU,1975,191.252
Germany,DEU,1976,197.21
Germany,DEU,1977,196.066
Germany,DEU,1978,202.712
Germany,DEU,1979,203.005
Germany,DEU,1980,184.816
Germany,DEU,1981,189.326
Germany,DEU,1982,166.202
Germany,DEU,1983,183.713
Germany,DEU,1984,180.526
Germany,DEU,1985,171.077
Germany,DEU,1986,140.152
Germany,DEU,1987,157.306
Germany,DEU,1988,146.384
Germany,DEU,1989,153.202
Germany,DEU,1990,150.246
Germany,DEU,1991,153.953
Germany,DEU,1992,156.16
Germany,DEU,1993,155.404
Germany,DEU,1994,162.921
Germany,DEU,1995,168.117
Germany,DEU,1996,182.062
Germany,DEU,1997,178.967
Germany,DEU,1998,174.87
Germany,DEU,1999,186.783
Germany,DEU,2000,176.654
Germany,DEU,2001,178.334
Germany,DEU,2002,177.868
Germany,DEU,2003,185.157
Germany,DEU,2004,171.335
Germany,DEU,2005,165.427
Germany,DEU,2006,163.422
Germany,DEU,2007,149.697
Germany,DEU,2008,136.351
Germany,DEU,2009,127.462
Germany,DEU,2010,111.24
Germany,DEU,2011,104.655
Germany,DEU,2012,94.614
Germany,DEU,2013,86.041
Germany,DEU,2014,80.827
Germany,DEU,2015,75.244
Germany,DEU,2016,69.23
Germany,DEU,2017,63.762
Germany,DEU,2018,55.418
Germany,DEU,2019,53.308
Germany,DEU,2020,44.973
Ghana,GHA,1980,0
Ghana,GHA,1981,0
Ghana,GHA,1982,0
Ghana,GHA,1983,0
Ghana,GHA,1984,0
Ghana,GHA,1985,0
Ghana,GHA,1986,0
Ghana,GHA,1987,0
Ghana,GHA,1988,0
Ghana,GHA,1989,0
Ghana,GHA,1990,0
Ghana,GHA,1991,0
Ghana,GHA,1992,0
Ghana,GHA,1993,0
Ghana,GHA,1994,0
Ghana,GHA,1995,0
Ghana,GHA,1996,0
Ghana,GHA,1997,0
Ghana,GHA,1998,0
Ghana,GHA,1999,0
Ghana,GHA,2000,0
Ghana,GHA,2001,0
Ghana,GHA,2002,0
Ghana,GHA,2003,0
Ghana,GHA,2004,0
Ghana,GHA,2005,0
Ghana,GHA,2006,0
Ghana,GHA,2007,0
Ghana,GHA,2008,0
Ghana,GHA,2009,0
Ghana,GHA,2010,0
Ghana,GHA,2011,0
Ghana,GHA,2012,0
Ghana,GHA,2013,0
Ghana,GHA,2014,0.542
Ghana,GHA,2015,7.756
Ghana,GHA,2016,6.898
Gibraltar,GIB,1980,0
Gibraltar,GIB,1981,0
Gibraltar,GIB,1982,0
Gibraltar,GIB,1983,0
Gibraltar,GIB,1984,0
Gibraltar,GIB,1985,0
Gibraltar,GIB,1986,0
Gibraltar,GIB,1987,0
Gibraltar,GIB,1988,0
Gibraltar,GIB,1989,0
Gibraltar,GIB,1990,0
Gibraltar,GIB,1991,0
Gibraltar,GIB,1992,0
Gibraltar,GIB,1993,0
Gibraltar,GIB,1994,0
Gibraltar,GIB,1995,0
Gibraltar,GIB,1996,0
Gibraltar,GIB,1997,0
Gibraltar,GIB,1998,0
Gibraltar,GIB,1999,0
Gibraltar,GIB,2000,0
Gibraltar,GIB,2001,0
Gibraltar,GIB,2002,0
Gibraltar,GIB,2003,0
Gibraltar,GIB,2004,0
Gibraltar,GIB,2005,0
Gibraltar,GIB,2006,0
Gibraltar,GIB,2007,0
Gibraltar,GIB,2008,0
Gibraltar,GIB,2009,0
Gibraltar,GIB,2010,0
Gibraltar,GIB,2011,0
Gibraltar,GIB,2012,0
Gibraltar,GIB,2013,0
Gibraltar,GIB,2014,0
Gibraltar,GIB,2015,0
Gibraltar,GIB,2016,0
Greece,GRC,1900,0
Greece,GRC,1901,0
Greece,GRC,1902,0
Greece,GRC,1903,0
Greece,GRC,1904,0
Greece,GRC,1905,0
Greece,GRC,1906,0
Greece,GRC,1907,0
Greece,GRC,1908,0
Greece,GRC,1909,0
Greece,GRC,1910,0
Greece,GRC,1911,0
Greece,GRC,1912,0
Greece,GRC,1913,0
Greece,GRC,1914,0
Greece,GRC,1915,0
Greece,GRC,1916,0
Greece,GRC,1917,0
Greece,GRC,1918,0
Greece,GRC,1919,0
Greece,GRC,1920,0
Greece,GRC,1921,0
Greece,GRC,1922,0
Greece,GRC,1923,0
Greece,GRC,1924,0
Greece,GRC,1925,0
Greece,GRC,1926,0
Greece,GRC,1927,0
Greece,GRC,1928,0
Greece,GRC,1929,0
Greece,GRC,1930,0
Greece,GRC,1931,0
Greece,GRC,1932,0
Greece,GRC,1933,0
Greece,GRC,1934,0
Greece,GRC,1935,0
Greece,GRC,1936,0
Greece,GRC,1937,0
Greece,GRC,1938,0
Greece,GRC,1939,0
Greece,GRC,1940,0
Greece,GRC,1941,0
Greece,GRC,1942,0
Greece,GRC,1943,0
Greece,GRC,1944,0
Greece,GRC,1945,0
Greece,GRC,1946,0
Greece,GRC,1947,0
Greece,GRC,1948,0
Greece,GRC,1949,0
Greece,GRC,1950,0
Greece,GRC,1951,0
Greece,GRC,1952,0
Greece,GRC,1953,0
Greece,GRC,1954,0
Greece,GRC,1955,0
Greece,GRC,1956,0
Greece,GRC,1957,0
Greece,GRC,1958,0
Greece,GRC,1959,0
Greece,GRC,1960,0
Greece,GRC,1961,0
Greece,GRC,1962,0
Greece,GRC,1963,0
Greece,GRC,1964,0
Greece,GRC,1965,0
Greece,GRC,1966,0
Greece,GRC,1967,0
Greece,GRC,1968,0
Greece,GRC,1969,0
Greece,GRC,1970,0
Greece,GRC,1971,0
Greece,GRC,1972,0
Greece,GRC,1973,0
Greece,GRC,1974,0
Greece,GRC,1975,0
Greece,GRC,1976,0
Greece,GRC,1977,0
Greece,GRC,1978,0
Greece,GRC,1979,0
Greece,GRC,1980,0
Greece,GRC,1981,0
Greece,GRC,1982,0.928
Greece,GRC,1983,0.886
Greece,GRC,1984,0.971
Greece,GRC,1985,0.929
Greece,GRC,1986,1.265
Greece,GRC,1987,1.435
Greece,GRC,1988,1.735
Greece,GRC,1989,1.735
Greece,GRC,1990,1.645
Greece,GRC,1991,1.724
Greece,GRC,1992,1.694
Greece,GRC,1993,1.205
Greece,GRC,1994,0.614
Greece,GRC,1995,0.554
Greece,GRC,1996,0.599
Greece,GRC,1997,0.583
Greece,GRC,1998,0.521
Greece,GRC,1999,0.033
Greece,GRC,2000,0.547
Greece,GRC,2001,0.519
Greece,GRC,2002,0.548
Greece,GRC,2003,0.401
Greece,GRC,2004,0.372
Greece,GRC,2005,0.237
Greece,GRC,2006,0.336
Greece,GRC,2007,0.285
Greece,GRC,2008,0.189
Greece,GRC,2009,0.152
Greece,GRC,2010,0.091
Greece,GRC,2011,0.083
Greece,GRC,2012,0.089
Greece,GRC,2013,0.075
Greece,GRC,2014,0.07
Greece,GRC,2015,0.061
Greece,GRC,2016,0.137
Guatemala,GTM,1980,0
Guatemala,GTM,1981,0
Guatemala,GTM,1982,0
Guatemala,GTM,1983,0
Guatemala,GTM,1984,0
Guatemala,GTM,1985,0
Guatemala,GTM,1986,0
Guatemala,GTM,1987,0
Guatemala,GTM,1988,0
Guatemala,GTM,1989,0
Guatemala,GTM,1990,0
Guatemala,GTM,1991,0
Guatemala,GTM,1992,0
Guatemala,GTM,1993,0
Guatemala,GTM,1994,0
Guatemala,GTM,1995,0
Guatemala,GTM,1996,0
Guatemala,GTM,1997,0
Guatemala,GTM,1998,0
Guatemala,GTM,1999,0
Guatemala,GTM,2000,0
Guatemala,GTM,2001,0
Guatemala,GTM,2002,0
Guatemala,GTM,2003,0
Guatemala,GTM,2004,0
Guatemala,GTM,2005,0
Guatemala,GTM,2006,0
Guatemala,GTM,2007,0
Guatemala,GTM,2008,0
Guatemala,GTM,2009,0
Guatemala,GTM,2010,0
Guatemala,GTM,2011,0
Guatemala,GTM,2012,0
Guatemala,GTM,2013,0
Guatemala,GTM,2014,0
Guatemala,GTM,2015,0
Guatemala,GTM,2016,0
Haiti,HTI,1980,0
Haiti,HTI,1981,0
Haiti,HTI,1982,0
Haiti,HTI,1983,0
Haiti,HTI,1984,0
Haiti,HTI,1985,0
Haiti,HTI,1986,0
Haiti,HTI,1987,0
Haiti,HTI,1988,0
Haiti,HTI,1989,0
Haiti,HTI,1990,0
Haiti,HTI,1991,0
Haiti,HTI,1992,0
Haiti,HTI,1993,0
Haiti,HTI,1994,0
Haiti,HTI,1995,0
Haiti,HTI,1996,0
Haiti,HTI,1997,0
Haiti,HTI,1998,0
Haiti,HTI,1999,0
Haiti,HTI,2000,0
Haiti,HTI,2001,0
Haiti,HTI,2002,0
Haiti,HTI,2003,0
Haiti,HTI,2004,0
Haiti,HTI,2005,0
Haiti,HTI,2006,0
Haiti,HTI,2007,0
Haiti,HTI,2008,0
Haiti,HTI,2009,0
Haiti,HTI,2010,0
Haiti,HTI,2011,0
Haiti,HTI,2012,0
Haiti,HTI,2013,0
Haiti,HTI,2014,0
Haiti,HTI,2015,0
Haiti,HTI,2016,0
Honduras,HND,1980,0
Honduras,HND,1981,0
Honduras,HND,1982,0
Honduras,HND,1983,0
Honduras,HND,1984,0
Honduras,HND,1985,0
Honduras,HND,1986,0
Honduras,HND,1987,0
Honduras,HND,1988,0
Honduras,HND,1989,0
Honduras,HND,1990,0
Honduras,HND,1991,0
Honduras,HND,1992,0
Honduras,HND,1993,0
Honduras,HND,1994,0
Honduras,HND,1995,0
Honduras,HND,1996,0
Honduras,HND,1997,0
Honduras,HND,1998,0
Honduras,HND,1999,0
Honduras,HND,2000,0
Honduras,HND,2001,0
Honduras,HND,2002,0
Honduras,HND,2003,0
Honduras,HND,2004,0
Honduras,HND,2005,0
Honduras,HND,2006,0
Honduras,HND,2007,0
Honduras,HND,2008,0
Honduras,HND,2009,0
Honduras,HND,2010,0
Honduras,HND,2011,0
Honduras,HND,2012,0
Honduras,HND,2013,0
Honduras,HND,2014,0
Honduras,HND,2015,0
Honduras,HND,2016,0
Hungary,HUN,1900,0
Hungary,HUN,1901,0
Hungary,HUN,1902,0
Hungary,HUN,1903,0
Hungary,HUN,1904,0
Hungary,HUN,1905,0
Hungary,HUN,1906,0
Hungary,HUN,1907,0
Hungary,HUN,1908,0
Hungary,HUN,1909,0
Hungary,HUN,1910,0
Hungary,HUN,1911,0
